variable,areaName,Borough,areaType,value
2019-07-01,East Brooklyn,Brooklyn,submarket,1005
2019-07-01,East Elmhurst,Queens,neighborhood,14
2019-07-01,East Flatbush,Brooklyn,neighborhood,179
2019-07-01,East Harlem,Manhattan,neighborhood,79
2019-07-01,East New York,Brooklyn,neighborhood,167
2019-07-01,East Tremont,Bronx,neighborhood,9
2019-07-01,East Village,Manhattan,neighborhood,135
2019-07-01,Eastchester,Bronx,neighborhood,3
2019-07-01,Edenwald,Bronx,neighborhood,15
2019-07-01,Elmhurst,Queens,neighborhood,91
2019-07-01,Financial District,Manhattan,neighborhood,418
2019-07-01,Flatbush,Brooklyn,neighborhood,109
2019-07-01,Flatiron,Manhattan,neighborhood,288
2019-07-01,Flatlands,Brooklyn,neighborhood,53
2019-07-01,Floral Park,Queens,neighborhood,3
2019-07-01,Flushing,Queens,neighborhood,241
2019-07-01,Fordham,Bronx,neighborhood,9
2019-07-01,Forest Hills,Queens,neighborhood,345
2019-07-01,Fort Greene,Brooklyn,neighborhood,70
2019-07-01,Fresh Meadows,Queens,neighborhood,19
2019-07-01,Gerritsen Beach,Brooklyn,neighborhood,46
2019-07-01,Glen Oaks,Queens,neighborhood,14
2019-07-01,Glendale,Queens,neighborhood,70
2019-07-01,Gowanus,Brooklyn,neighborhood,52
2019-07-01,Gramercy Park,Manhattan,neighborhood,264
2019-07-01,Gravesend,Brooklyn,neighborhood,228
2019-07-01,Greenpoint,Brooklyn,neighborhood,114
2019-07-01,Greenwich Village,Manhattan,neighborhood,323
2019-07-01,Greenwood,Brooklyn,neighborhood,58
2019-07-01,Hamilton Heights,Manhattan,neighborhood,75
2019-07-01,Highbridge,Bronx,neighborhood,18
2019-07-01,Hillcrest,Queens,neighborhood,32
2019-07-01,Hollis,Queens,neighborhood,12
2019-07-01,Howard Beach,Queens,neighborhood,48
2019-07-01,Hunts Point,Bronx,neighborhood,2
2019-07-01,Inwood,Manhattan,neighborhood,32
2019-07-01,Jackson Heights,Queens,neighborhood,178
2019-07-01,Jamaica,Queens,neighborhood,57
2019-07-01,Jamaica Estates,Queens,neighborhood,41
2019-07-01,Jamaica Hills,Queens,neighborhood,19
2019-07-01,Kensington,Brooklyn,neighborhood,134
2019-07-01,Kew Gardens,Queens,neighborhood,72
2019-07-01,Kew Gardens Hills,Queens,neighborhood,95
2019-07-01,Kingsbridge,Bronx,neighborhood,30
2019-07-01,Laconia,Bronx,neighborhood,15
2019-07-01,Laurelton,Queens,neighborhood,32
2019-07-01,Little Italy,Manhattan,neighborhood,3
2019-07-01,Little Neck,Queens,neighborhood,29
2019-07-01,Long Island City,Queens,neighborhood,250
2019-07-01,Longwood,Bronx,neighborhood,7
2019-07-01,Lower East Side,Manhattan,neighborhood,211
2019-07-01,Manhattan,Manhattan,borough,9544
2019-07-01,Manhattan Beach,Brooklyn,neighborhood,29
2019-07-01,Marble Hill,Manhattan,neighborhood,1
2019-07-01,Marine Park,Brooklyn,neighborhood,94
2019-07-01,Maspeth,Queens,neighborhood,72
2019-07-01,Melrose,Bronx,neighborhood,3
2019-07-01,Middle Village,Queens,neighborhood,67
2019-07-01,Midtown,Manhattan,neighborhood,347
2019-07-01,Midtown East,Manhattan,neighborhood,1262
2019-07-01,Midtown South,Manhattan,neighborhood,70
2019-07-01,Midtown West,Manhattan,neighborhood,383
2019-07-01,Midwood,Brooklyn,neighborhood,214
2019-07-01,Mill Basin,Brooklyn,neighborhood,75
2019-07-01,Morningside Heights,Manhattan,neighborhood,84
2019-07-01,Morris Heights,Bronx,neighborhood,3
2019-07-01,Morris Park,Bronx,neighborhood,5
2019-07-01,Morrisania,Bronx,neighborhood,11
2019-07-01,Mott Haven,Bronx,neighborhood,14
2019-07-01,NYC,,city,20516
2019-07-01,New Hyde Park,Queens,neighborhood,2
2019-07-01,Nolita,Manhattan,neighborhood,28
2019-07-01,North Brooklyn,Brooklyn,submarket,438
2019-07-01,North Corona,Queens,neighborhood,18
2019-07-01,Northeast Queens,Queens,submarket,999
2019-07-01,Northwest Brooklyn,Brooklyn,submarket,912
2019-07-01,Northwest Queens,Queens,submarket,505
2019-07-01,Norwood,Bronx,neighborhood,8
2019-07-01,Oakland Gardens,Queens,neighborhood,67
2019-07-01,Ocean Parkway,Brooklyn,neighborhood,0
2019-07-01,Old Mill Basin,Brooklyn,neighborhood,10
2019-07-01,Ozone Park,Queens,neighborhood,18
2019-07-01,Park Slope,Brooklyn,neighborhood,231
2019-07-01,Parkchester,Bronx,neighborhood,16
2019-07-01,Pelham Bay,Bronx,neighborhood,8
2019-07-01,Pelham Gardens,Bronx,neighborhood,10
2019-07-01,Pelham Parkway,Bronx,neighborhood,8
2019-07-01,Pomonok,Queens,neighborhood,14
2019-07-01,Port Morris,Bronx,neighborhood,0
2019-07-01,Prospect Heights,Brooklyn,neighborhood,97
2019-07-01,Prospect Lefferts Gardens,Brooklyn,neighborhood,41
2019-07-01,Prospect Park,Brooklyn,submarket,450
2019-07-01,Prospect Park South,Brooklyn,neighborhood,29
2019-07-01,Queens,Queens,borough,3501
2019-07-01,Queens Village,Queens,neighborhood,65
2019-07-01,Red Hook,Brooklyn,neighborhood,31
2019-07-01,Rego Park,Queens,neighborhood,150
2019-07-01,Richmond Hill,Queens,neighborhood,16
2019-07-01,Ridgewood,Queens,neighborhood,58
2019-07-01,Riverdale,Bronx,neighborhood,338
2019-07-01,Rockaway All,Queens,neighborhood,129
2019-07-01,Roosevelt Island,Manhattan,neighborhood,16
2019-07-01,Rosedale,Queens,neighborhood,16
2019-07-01,Schuylerville,Bronx,neighborhood,11
2019-07-01,Seagate,Brooklyn,neighborhood,26
2019-07-01,Sheepshead Bay,Brooklyn,neighborhood,389
2019-07-01,Soho,Manhattan,neighborhood,244
2019-07-01,Soundview,Bronx,neighborhood,31
2019-07-01,South Brooklyn,Brooklyn,submarket,3055
2019-07-01,South Jamaica,Queens,neighborhood,65
2019-07-01,South Ozone Park,Queens,neighborhood,25
2019-07-01,South Queens,Queens,submarket,658
2019-07-01,South Richmond Hill,Queens,neighborhood,21
2019-07-01,Springfield Gardens,Queens,neighborhood,44
2019-07-01,St. Albans,Queens,neighborhood,91
2019-07-01,Staten Island,Staten Island,borough,744
2019-07-01,Stuyvesant Town/PCV,Manhattan,neighborhood,0
2019-07-01,Sunnyside,Queens,neighborhood,49
2019-07-01,Sunset Park,Brooklyn,neighborhood,129
2019-07-01,The Rockaways,Queens,submarket,129
2019-07-01,Throgs Neck,Bronx,neighborhood,29
2019-07-01,Tremont,Bronx,neighborhood,8
2019-07-01,Tribeca,Manhattan,neighborhood,357
2019-07-01,University Heights,Bronx,neighborhood,20
2019-07-01,Upper East Side,Manhattan,neighborhood,2029
2019-07-01,Upper West Side,Manhattan,neighborhood,1428
2019-07-01,Utopia,Queens,neighborhood,7
2019-07-01,Van Nest,Bronx,neighborhood,9
2019-07-01,Wakefield,Bronx,neighborhood,30
2019-07-01,Washington Heights,Manhattan,neighborhood,157
2019-07-01,West Harlem,Manhattan,neighborhood,7
2019-07-01,West Village,Manhattan,neighborhood,255
2019-07-01,Westchester Village,Bronx,neighborhood,4
2019-07-01,Whitestone,Queens,neighborhood,86
2019-07-01,Williamsbridge,Bronx,neighborhood,24
2019-07-01,Williamsburg,Brooklyn,neighborhood,324
2019-07-01,Windsor Terrace,Brooklyn,neighborhood,52
2019-07-01,Woodhaven,Queens,neighborhood,44
2019-07-01,Woodlawn,Bronx,neighborhood,7
2019-07-01,Woodside,Queens,neighborhood,62
2019-07-01,Woodstock,Bronx,neighborhood,8
2019-08-01,All Downtown,Manhattan,submarket,2812
2019-08-01,All Midtown,Manhattan,submarket,1987
2019-08-01,All Upper East Side,Manhattan,submarket,1813
2019-08-01,All Upper Manhattan,Manhattan,submarket,717
2019-08-01,All Upper West Side,Manhattan,submarket,1258
2019-08-01,Astoria,Queens,neighborhood,192
2019-08-01,Auburndale,Queens,neighborhood,30
2019-08-01,Bath Beach,Brooklyn,neighborhood,89
2019-08-01,Battery Park City,Manhattan,neighborhood,129
2019-08-01,Bay Ridge,Brooklyn,neighborhood,280
2019-08-01,Baychester,Bronx,neighborhood,6
2019-08-01,Bayside,Queens,neighborhood,88
2019-08-01,Bedford Park,Bronx,neighborhood,13
2019-08-01,Bedford-Stuyvesant,Brooklyn,neighborhood,367
2019-08-01,Bellerose,Queens,neighborhood,27
2019-08-01,Belmont,Bronx,neighborhood,1
2019-08-01,Bensonhurst,Brooklyn,neighborhood,127
2019-08-01,Bergen Beach,Brooklyn,neighborhood,86
2019-08-01,Boerum Hill,Brooklyn,neighborhood,62
2019-08-01,Borough Park,Brooklyn,neighborhood,95
2019-08-01,Briarwood,Queens,neighborhood,51
2019-08-01,Brighton Beach,Brooklyn,neighborhood,156
2019-08-01,Bronx,Bronx,borough,815
2019-08-01,Bronxwood,Bronx,neighborhood,12
2019-08-01,Brooklyn,Brooklyn,borough,5478
2019-08-01,Brooklyn Heights,Brooklyn,neighborhood,133
2019-08-01,Brookville,Queens,neighborhood,15
2019-08-01,Brownsville,Brooklyn,neighborhood,30
2019-08-01,Bushwick,Brooklyn,neighborhood,207
2019-08-01,Cambria Heights,Queens,neighborhood,23
2019-08-01,Canarsie,Brooklyn,neighborhood,131
2019-08-01,Carroll Gardens,Brooklyn,neighborhood,75
2019-08-01,Castle Hill,Bronx,neighborhood,11
2019-08-01,Central Harlem,Manhattan,neighborhood,337
2019-08-01,Central Park South,Manhattan,neighborhood,84
2019-08-01,Central Queens,Queens,submarket,1145
2019-08-01,Chelsea,Manhattan,neighborhood,421
2019-08-01,Chinatown,Manhattan,neighborhood,12
2019-08-01,City Island,Bronx,neighborhood,18
2019-08-01,Civic Center,Manhattan,neighborhood,6
2019-08-01,Clearview,Queens,neighborhood,6
2019-08-01,Clinton Hill,Brooklyn,neighborhood,105
2019-08-01,Co-op City,Bronx,neighborhood,2
2019-08-01,Cobble Hill,Brooklyn,neighborhood,51
2019-08-01,College Point,Queens,neighborhood,54
2019-08-01,Columbia St Waterfront District,Brooklyn,neighborhood,24
2019-08-01,Concourse,Bronx,neighborhood,34
2019-08-01,Coney Island,Brooklyn,neighborhood,66
2019-08-01,Corona,Queens,neighborhood,33
2019-08-01,Country Club,Bronx,neighborhood,7
2019-08-01,Crotona Park East,Bronx,neighborhood,6
2019-08-01,Crown Heights,Brooklyn,neighborhood,196
2019-08-01,DUMBO,Brooklyn,neighborhood,69
2019-08-01,Ditmas Park,Brooklyn,neighborhood,66
2019-08-01,Douglaston,Queens,neighborhood,25
2019-08-01,Downtown Brooklyn,Brooklyn,neighborhood,184
2019-08-01,Dyker Heights,Brooklyn,neighborhood,101
2019-08-01,East Brooklyn,Brooklyn,submarket,969
2019-08-01,East Elmhurst,Queens,neighborhood,14
2019-08-01,East Flatbush,Brooklyn,neighborhood,173
2019-08-01,East Harlem,Manhattan,neighborhood,72
2019-08-01,East New York,Brooklyn,neighborhood,169
2019-08-01,East Tremont,Bronx,neighborhood,7
2019-08-01,East Village,Manhattan,neighborhood,122
2019-08-01,Eastchester,Bronx,neighborhood,3
2019-08-01,Edenwald,Bronx,neighborhood,15
2019-08-01,Elmhurst,Queens,neighborhood,83
2019-08-01,Financial District,Manhattan,neighborhood,379
2019-08-01,Flatbush,Brooklyn,neighborhood,100
2019-08-01,Flatiron,Manhattan,neighborhood,263
2019-08-01,Flatlands,Brooklyn,neighborhood,57
2019-08-01,Floral Park,Queens,neighborhood,3
2019-08-01,Flushing,Queens,neighborhood,233
2019-08-01,Fordham,Bronx,neighborhood,9
2019-08-01,Forest Hills,Queens,neighborhood,352
2019-08-01,Fort Greene,Brooklyn,neighborhood,51
2019-08-01,Fresh Meadows,Queens,neighborhood,18
2019-08-01,Gerritsen Beach,Brooklyn,neighborhood,41
2019-08-01,Glen Oaks,Queens,neighborhood,11
2019-08-01,Glendale,Queens,neighborhood,59
2019-08-01,Gowanus,Brooklyn,neighborhood,46
2019-08-01,Gramercy Park,Manhattan,neighborhood,235
2019-08-01,Gravesend,Brooklyn,neighborhood,218
2019-08-01,Greenpoint,Brooklyn,neighborhood,101
2019-08-01,Greenwich Village,Manhattan,neighborhood,285
2019-08-01,Greenwood,Brooklyn,neighborhood,59
2019-08-01,Hamilton Heights,Manhattan,neighborhood,63
2019-08-01,Highbridge,Bronx,neighborhood,19
2019-08-01,Hillcrest,Queens,neighborhood,28
2019-08-01,Hollis,Queens,neighborhood,14
2019-08-01,Howard Beach,Queens,neighborhood,45
2019-08-01,Hunts Point,Bronx,neighborhood,2
2019-08-01,Inwood,Manhattan,neighborhood,25
2019-08-01,Jackson Heights,Queens,neighborhood,178
2019-08-01,Jamaica,Queens,neighborhood,49
2019-08-01,Jamaica Estates,Queens,neighborhood,44
2019-08-01,Jamaica Hills,Queens,neighborhood,19
2019-08-01,Kensington,Brooklyn,neighborhood,118
2019-08-01,Kew Gardens,Queens,neighborhood,81
2019-08-01,Kew Gardens Hills,Queens,neighborhood,87
2019-08-01,Kingsbridge,Bronx,neighborhood,27
2019-08-01,Laconia,Bronx,neighborhood,10
2019-08-01,Laurelton,Queens,neighborhood,35
2019-08-01,Little Italy,Manhattan,neighborhood,5
2019-08-01,Little Neck,Queens,neighborhood,24
2019-08-01,Long Island City,Queens,neighborhood,243
2019-08-01,Longwood,Bronx,neighborhood,5
2019-08-01,Lower East Side,Manhattan,neighborhood,164
2019-08-01,Manhattan,Manhattan,borough,8611
2019-08-01,Manhattan Beach,Brooklyn,neighborhood,27
2019-08-01,Marble Hill,Manhattan,neighborhood,2
2019-08-01,Marine Park,Brooklyn,neighborhood,68
2019-08-01,Maspeth,Queens,neighborhood,73
2019-08-01,Melrose,Bronx,neighborhood,6
2019-08-01,Middle Village,Queens,neighborhood,79
2019-08-01,Midtown,Manhattan,neighborhood,332
2019-08-01,Midtown East,Manhattan,neighborhood,1148
2019-08-01,Midtown South,Manhattan,neighborhood,57
2019-08-01,Midtown West,Manhattan,neighborhood,366
2019-08-01,Midwood,Brooklyn,neighborhood,219
2019-08-01,Mill Basin,Brooklyn,neighborhood,66
2019-08-01,Morningside Heights,Manhattan,neighborhood,74
2019-08-01,Morris Heights,Bronx,neighborhood,4
2019-08-01,Morris Park,Bronx,neighborhood,5
2019-08-01,Morrisania,Bronx,neighborhood,9
2019-08-01,Mott Haven,Bronx,neighborhood,16
2019-08-01,NYC,,city,18941
2019-08-01,New Hyde Park,Queens,neighborhood,2
2019-08-01,Nolita,Manhattan,neighborhood,23
2019-08-01,North Brooklyn,Brooklyn,submarket,380
2019-08-01,North Corona,Queens,neighborhood,21
2019-08-01,Northeast Queens,Queens,submarket,926
2019-08-01,Northwest Brooklyn,Brooklyn,submarket,825
2019-08-01,Northwest Queens,Queens,submarket,486
2019-08-01,Norwood,Bronx,neighborhood,7
2019-08-01,Oakland Gardens,Queens,neighborhood,61
2019-08-01,Ocean Parkway,Brooklyn,neighborhood,0
2019-08-01,Old Mill Basin,Brooklyn,neighborhood,12
2019-08-01,Ozone Park,Queens,neighborhood,20
2019-08-01,Park Slope,Brooklyn,neighborhood,203
2019-08-01,Parkchester,Bronx,neighborhood,16
2019-08-01,Pelham Bay,Bronx,neighborhood,8
2019-08-01,Pelham Gardens,Bronx,neighborhood,11
2019-08-01,Pelham Parkway,Bronx,neighborhood,9
2019-08-01,Pomonok,Queens,neighborhood,15
2019-08-01,Port Morris,Bronx,neighborhood,0
2019-08-01,Prospect Heights,Brooklyn,neighborhood,85
2019-08-01,Prospect Lefferts Gardens,Brooklyn,neighborhood,33
2019-08-01,Prospect Park,Brooklyn,submarket,392
2019-08-01,Prospect Park South,Brooklyn,neighborhood,28
2019-08-01,Queens,Queens,borough,3346
2019-08-01,Queens Village,Queens,neighborhood,62
2019-08-01,Red Hook,Brooklyn,neighborhood,25
2019-08-01,Rego Park,Queens,neighborhood,141
2019-08-01,Richmond Hill,Queens,neighborhood,22
2019-08-01,Ridgewood,Queens,neighborhood,58
2019-08-01,Riverdale,Bronx,neighborhood,315
2019-08-01,Rockaway All,Queens,neighborhood,108
2019-08-01,Roosevelt Island,Manhattan,neighborhood,19
2019-08-01,Rosedale,Queens,neighborhood,13
2019-08-01,Schuylerville,Bronx,neighborhood,9
2019-08-01,Seagate,Brooklyn,neighborhood,31
2019-08-01,Sheepshead Bay,Brooklyn,neighborhood,376
2019-08-01,Soho,Manhattan,neighborhood,210
2019-08-01,Soundview,Bronx,neighborhood,27
2019-08-01,South Brooklyn,Brooklyn,submarket,2897
2019-08-01,South Jamaica,Queens,neighborhood,66
2019-08-01,South Ozone Park,Queens,neighborhood,29
2019-08-01,South Queens,Queens,submarket,637
2019-08-01,South Richmond Hill,Queens,neighborhood,22
2019-08-01,Springfield Gardens,Queens,neighborhood,38
2019-08-01,St. Albans,Queens,neighborhood,80
2019-08-01,Staten Island,Staten Island,borough,689
2019-08-01,Stuyvesant Town/PCV,Manhattan,neighborhood,0
2019-08-01,Sunnyside,Queens,neighborhood,51
2019-08-01,Sunset Park,Brooklyn,neighborhood,135
2019-08-01,The Rockaways,Queens,submarket,108
2019-08-01,Throgs Neck,Bronx,neighborhood,35
2019-08-01,Tremont,Bronx,neighborhood,7
2019-08-01,Tribeca,Manhattan,neighborhood,325
2019-08-01,University Heights,Bronx,neighborhood,20
2019-08-01,Upper East Side,Manhattan,neighborhood,1813
2019-08-01,Upper West Side,Manhattan,neighborhood,1258
2019-08-01,Utopia,Queens,neighborhood,7
2019-08-01,Van Nest,Bronx,neighborhood,8
2019-08-01,Wakefield,Bronx,neighborhood,28
2019-08-01,Washington Heights,Manhattan,neighborhood,137
2019-08-01,West Harlem,Manhattan,neighborhood,7
2019-08-01,West Village,Manhattan,neighborhood,233
2019-08-01,Westchester Village,Bronx,neighborhood,6
2019-08-01,Whitestone,Queens,neighborhood,75
2019-08-01,Williamsbridge,Bronx,neighborhood,28
2019-08-01,Williamsburg,Brooklyn,neighborhood,279
2019-08-01,Windsor Terrace,Brooklyn,neighborhood,43
2019-08-01,Woodhaven,Queens,neighborhood,41
2019-08-01,Woodlawn,Bronx,neighborhood,7
2019-08-01,Woodside,Queens,neighborhood,54
2019-08-01,Woodstock,Bronx,neighborhood,6
2019-09-01,All Downtown,Manhattan,submarket,3001
2019-09-01,All Midtown,Manhattan,submarket,2179
2019-09-01,All Upper East Side,Manhattan,submarket,2026
2019-09-01,All Upper Manhattan,Manhattan,submarket,791
2019-09-01,All Upper West Side,Manhattan,submarket,1414
2019-09-01,Astoria,Queens,neighborhood,225
2019-09-01,Auburndale,Queens,neighborhood,30
2019-09-01,Bath Beach,Brooklyn,neighborhood,85
2019-09-01,Battery Park City,Manhattan,neighborhood,134
2019-09-01,Bay Ridge,Brooklyn,neighborhood,286
2019-09-01,Baychester,Bronx,neighborhood,4
2019-09-01,Bayside,Queens,neighborhood,87
2019-09-01,Bedford Park,Bronx,neighborhood,15
2019-09-01,Bedford-Stuyvesant,Brooklyn,neighborhood,372
2019-09-01,Bellerose,Queens,neighborhood,20
2019-09-01,Belmont,Bronx,neighborhood,1
2019-09-01,Bensonhurst,Brooklyn,neighborhood,127
2019-09-01,Bergen Beach,Brooklyn,neighborhood,86
2019-09-01,Boerum Hill,Brooklyn,neighborhood,69
2019-09-01,Borough Park,Brooklyn,neighborhood,92
2019-09-01,Briarwood,Queens,neighborhood,54
2019-09-01,Brighton Beach,Brooklyn,neighborhood,144
2019-09-01,Bronx,Bronx,borough,788
2019-09-01,Bronxwood,Bronx,neighborhood,13
2019-09-01,Brooklyn,Brooklyn,borough,5811
2019-09-01,Brooklyn Heights,Brooklyn,neighborhood,158
2019-09-01,Brookville,Queens,neighborhood,15
2019-09-01,Brownsville,Brooklyn,neighborhood,32
2019-09-01,Bushwick,Brooklyn,neighborhood,219
2019-09-01,Cambria Heights,Queens,neighborhood,20
2019-09-01,Canarsie,Brooklyn,neighborhood,123
2019-09-01,Carroll Gardens,Brooklyn,neighborhood,83
2019-09-01,Castle Hill,Bronx,neighborhood,9
2019-09-01,Central Harlem,Manhattan,neighborhood,357
2019-09-01,Central Park South,Manhattan,neighborhood,88
2019-09-01,Central Queens,Queens,submarket,1147
2019-09-01,Chelsea,Manhattan,neighborhood,427
2019-09-01,Chinatown,Manhattan,neighborhood,11
2019-09-01,City Island,Bronx,neighborhood,23
2019-09-01,Civic Center,Manhattan,neighborhood,5
2019-09-01,Clearview,Queens,neighborhood,10
2019-09-01,Clinton Hill,Brooklyn,neighborhood,128
2019-09-01,Co-op City,Bronx,neighborhood,2
2019-09-01,Cobble Hill,Brooklyn,neighborhood,61
2019-09-01,College Point,Queens,neighborhood,34
2019-09-01,Columbia St Waterfront District,Brooklyn,neighborhood,23
2019-09-01,Concourse,Bronx,neighborhood,40
2019-09-01,Coney Island,Brooklyn,neighborhood,74
2019-09-01,Corona,Queens,neighborhood,33
2019-09-01,Country Club,Bronx,neighborhood,5
2019-09-01,Crotona Park East,Bronx,neighborhood,6
2019-09-01,Crown Heights,Brooklyn,neighborhood,197
2019-09-01,DUMBO,Brooklyn,neighborhood,94
2019-09-01,Ditmas Park,Brooklyn,neighborhood,76
2019-09-01,Douglaston,Queens,neighborhood,20
2019-09-01,Downtown Brooklyn,Brooklyn,neighborhood,206
2019-09-01,Dyker Heights,Brooklyn,neighborhood,117
2019-09-01,East Brooklyn,Brooklyn,submarket,973
2019-09-01,East Elmhurst,Queens,neighborhood,16
2019-09-01,East Flatbush,Brooklyn,neighborhood,185
2019-09-01,East Harlem,Manhattan,neighborhood,68
2019-09-01,East New York,Brooklyn,neighborhood,153
2019-09-01,East Tremont,Bronx,neighborhood,6
2019-09-01,East Village,Manhattan,neighborhood,135
2019-09-01,Eastchester,Bronx,neighborhood,3
2019-09-01,Edenwald,Bronx,neighborhood,15
2019-09-01,Elmhurst,Queens,neighborhood,61
2019-09-01,Financial District,Manhattan,neighborhood,387
2019-09-01,Flatbush,Brooklyn,neighborhood,100
2019-09-01,Flatiron,Manhattan,neighborhood,302
2019-09-01,Flatlands,Brooklyn,neighborhood,50
2019-09-01,Floral Park,Queens,neighborhood,4
2019-09-01,Flushing,Queens,neighborhood,226
2019-09-01,Fordham,Bronx,neighborhood,7
2019-09-01,Forest Hills,Queens,neighborhood,351
2019-09-01,Fort Greene,Brooklyn,neighborhood,50
2019-09-01,Fresh Meadows,Queens,neighborhood,14
2019-09-01,Gerritsen Beach,Brooklyn,neighborhood,42
2019-09-01,Glen Oaks,Queens,neighborhood,8
2019-09-01,Glendale,Queens,neighborhood,63
2019-09-01,Gowanus,Brooklyn,neighborhood,55
2019-09-01,Gramercy Park,Manhattan,neighborhood,258
2019-09-01,Gravesend,Brooklyn,neighborhood,217
2019-09-01,Greenpoint,Brooklyn,neighborhood,109
2019-09-01,Greenwich Village,Manhattan,neighborhood,315
2019-09-01,Greenwood,Brooklyn,neighborhood,66
2019-09-01,Hamilton Heights,Manhattan,neighborhood,77
2019-09-01,Highbridge,Bronx,neighborhood,10
2019-09-01,Hillcrest,Queens,neighborhood,22
2019-09-01,Hollis,Queens,neighborhood,17
2019-09-01,Howard Beach,Queens,neighborhood,41
2019-09-01,Hunts Point,Bronx,neighborhood,2
2019-09-01,Inwood,Manhattan,neighborhood,28
2019-09-01,Jackson Heights,Queens,neighborhood,184
2019-09-01,Jamaica,Queens,neighborhood,40
2019-09-01,Jamaica Estates,Queens,neighborhood,41
2019-09-01,Jamaica Hills,Queens,neighborhood,15
2019-09-01,Kensington,Brooklyn,neighborhood,111
2019-09-01,Kew Gardens,Queens,neighborhood,90
2019-09-01,Kew Gardens Hills,Queens,neighborhood,89
2019-09-01,Kingsbridge,Bronx,neighborhood,29
2019-09-01,Laconia,Bronx,neighborhood,10
2019-09-01,Laurelton,Queens,neighborhood,32
2019-09-01,Little Italy,Manhattan,neighborhood,5
2019-09-01,Little Neck,Queens,neighborhood,21
2019-09-01,Long Island City,Queens,neighborhood,247
2019-09-01,Longwood,Bronx,neighborhood,6
2019-09-01,Lower East Side,Manhattan,neighborhood,158
2019-09-01,Manhattan,Manhattan,borough,9430
2019-09-01,Manhattan Beach,Brooklyn,neighborhood,21
2019-09-01,Marble Hill,Manhattan,neighborhood,2
2019-09-01,Marine Park,Brooklyn,neighborhood,78
2019-09-01,Maspeth,Queens,neighborhood,69
2019-09-01,Melrose,Bronx,neighborhood,5
2019-09-01,Middle Village,Queens,neighborhood,93
2019-09-01,Midtown,Manhattan,neighborhood,345
2019-09-01,Midtown East,Manhattan,neighborhood,1271
2019-09-01,Midtown South,Manhattan,neighborhood,62
2019-09-01,Midtown West,Manhattan,neighborhood,413
2019-09-01,Midwood,Brooklyn,neighborhood,234
2019-09-01,Mill Basin,Brooklyn,neighborhood,67
2019-09-01,Morningside Heights,Manhattan,neighborhood,92
2019-09-01,Morris Heights,Bronx,neighborhood,3
2019-09-01,Morris Park,Bronx,neighborhood,3
2019-09-01,Morrisania,Bronx,neighborhood,6
2019-09-01,Mott Haven,Bronx,neighborhood,14
2019-09-01,NYC,,city,19976
2019-09-01,New Hyde Park,Queens,neighborhood,2
2019-09-01,Nolita,Manhattan,neighborhood,27
2019-09-01,North Brooklyn,Brooklyn,submarket,428
2019-09-01,North Corona,Queens,neighborhood,21
2019-09-01,Northeast Queens,Queens,submarket,880
2019-09-01,Northwest Brooklyn,Brooklyn,submarket,955
2019-09-01,Northwest Queens,Queens,submarket,526
2019-09-01,Norwood,Bronx,neighborhood,7
2019-09-01,Oakland Gardens,Queens,neighborhood,52
2019-09-01,Ocean Parkway,Brooklyn,neighborhood,0
2019-09-01,Old Mill Basin,Brooklyn,neighborhood,13
2019-09-01,Ozone Park,Queens,neighborhood,15
2019-09-01,Park Slope,Brooklyn,neighborhood,259
2019-09-01,Parkchester,Bronx,neighborhood,17
2019-09-01,Pelham Bay,Bronx,neighborhood,8
2019-09-01,Pelham Gardens,Bronx,neighborhood,10
2019-09-01,Pelham Parkway,Bronx,neighborhood,10
2019-09-01,Pomonok,Queens,neighborhood,14
2019-09-01,Port Morris,Bronx,neighborhood,0
2019-09-01,Prospect Heights,Brooklyn,neighborhood,105
2019-09-01,Prospect Lefferts Gardens,Brooklyn,neighborhood,38
2019-09-01,Prospect Park,Brooklyn,submarket,495
2019-09-01,Prospect Park South,Brooklyn,neighborhood,30
2019-09-01,Queens,Queens,borough,3270
2019-09-01,Queens Village,Queens,neighborhood,56
2019-09-01,Red Hook,Brooklyn,neighborhood,28
2019-09-01,Rego Park,Queens,neighborhood,144
2019-09-01,Richmond Hill,Queens,neighborhood,18
2019-09-01,Ridgewood,Queens,neighborhood,60
2019-09-01,Riverdale,Bronx,neighborhood,312
2019-09-01,Rockaway All,Queens,neighborhood,97
2019-09-01,Roosevelt Island,Manhattan,neighborhood,16
2019-09-01,Rosedale,Queens,neighborhood,14
2019-09-01,Schuylerville,Bronx,neighborhood,9
2019-09-01,Seagate,Brooklyn,neighborhood,33
2019-09-01,Sheepshead Bay,Brooklyn,neighborhood,382
2019-09-01,Soho,Manhattan,neighborhood,212
2019-09-01,Soundview,Bronx,neighborhood,24
2019-09-01,South Brooklyn,Brooklyn,submarket,2947
2019-09-01,South Jamaica,Queens,neighborhood,65
2019-09-01,South Ozone Park,Queens,neighborhood,30
2019-09-01,South Queens,Queens,submarket,589
2019-09-01,South Richmond Hill,Queens,neighborhood,23
2019-09-01,Springfield Gardens,Queens,neighborhood,28
2019-09-01,St. Albans,Queens,neighborhood,83
2019-09-01,Staten Island,Staten Island,borough,673
2019-09-01,Stuyvesant Town/PCV,Manhattan,neighborhood,0
2019-09-01,Sunnyside,Queens,neighborhood,54
2019-09-01,Sunset Park,Brooklyn,neighborhood,138
2019-09-01,The Rockaways,Queens,submarket,97
2019-09-01,Throgs Neck,Bronx,neighborhood,34
